label,merged_label,latitude,longitude,year,example_path
Small-scale oil palm plantation,Smallholder agriculture,4.414702017885941,95.86512798174326,2008,examples/4.414702017885941_95.86512798174326
Other large-scale plantations,Plantation,4.416361442070533,95.92035876005585,2016,examples/4.416361442070533_95.92035876005585
Small-scale mixed plantation,Smallholder agriculture,1.9152232355649297,101.2563295354146,2005,examples/1.9152232355649297_101.2563295354146
Oil palm plantation,Plantation,0.9464296610320228,110.2362062970271,2012,examples/0.9464296610320228_110.2362062970271
Timber plantation,Plantation,-0.8971090713227465,103.09164195204744,2008,examples/-0.8971090713227465_103.09164195204744
Grassland shrubland,Grassland shrubland,-2.6431052538018363,121.70217802325709,2016,examples/-2.6431052538018363_121.70217802325709
Oil palm plantation,Plantation,-2.677175172874808,112.77474761570964,2015,examples/-2.677175172874808_112.77474761570964
Timber plantation,Plantation,-1.4253164876397946,103.18636892858008,2015,examples/-1.4253164876397946_103.18636892858008
Timber plantation,Plantation,0.7232643076440626,109.98616270965636,2015,examples/0.7232643076440626_109.98616270965636
Timber plantation,Plantation,-0.030274280093490074,101.59766149324824,2002,examples/-0.030274280093490074_101.59766149324824
Other large-scale plantations,Plantation,-3.059899480899532,130.0029681852844,2015,examples/-3.059899480899532_130.0029681852844
Small-scale agriculture,Smallholder agriculture,1.5599042147520696,109.29875129076105,2012,examples/1.5599042147520696_109.29875129076105
Other large-scale plantations,Plantation,-3.7989835477338274,116.22773276801477,2015,examples/-3.7989835477338274_116.22773276801477
Oil palm plantation,Plantation,1.3361450857729682,101.42908019700148,2012,examples/1.3361450857729682_101.42908019700148
Grassland shrubland,Grassland shrubland,1.6518881418790887,109.38240350867372,2014,examples/1.6518881418790887_109.38240350867372
Oil palm plantation,Plantation,-2.1119047703439007,102.71193673155778,2008,examples/-2.1119047703439007_102.71193673155778
Timber plantation,Plantation,-2.0518526232087577,111.82609333726455,2001,examples/-2.0518526232087577_111.82609333726455
Other large-scale plantations,Plantation,-1.8887089162646924,114.23869994039192,2012,examples/-1.8887089162646924_114.23869994039192
Secondary forest,Other,-0.3179530710714681,109.5093725493606,2016,examples/-0.3179530710714681_109.5093725493606
Oil palm plantation,Plantation,-0.012554626578111376,101.57961484929173,2013,examples/-0.012554626578111376_101.57961484929173
Timber plantation,Plantation,0.8689597723476001,102.7121748268982,2016,examples/0.8689597723476001_102.7121748268982
Oil palm plantation,Plantation,-1.5887640323406815,110.4655653402792,2010,examples/-1.5887640323406815_110.4655653402792
Small-scale oil palm plantation,Smallholder agriculture,1.8994028326497048,101.6666504494208,2009,examples/1.8994028326497048_101.6666504494208
Fish pond,Other,2.031692518655368,117.75946839439608,2003,examples/2.031692518655368_117.75946839439608
Small-scale oil palm plantation,Smallholder agriculture,-1.7513998949369158,103.993973975317,2007,examples/-1.7513998949369158_103.993973975317
Other large-scale plantations,Plantation,0.9433833394907104,99.00517983843365,2012,examples/0.9433833394907104_99.00517983843365
Other large-scale plantations,Plantation,-2.062248562977687,116.0466462734588,2015,examples/-2.062248562977687_116.0466462734588
Timber plantation,Plantation,2.115451347303297,98.85901311241872,2013,examples/2.115451347303297_98.85901311241872
Small-scale mixed plantation,Smallholder agriculture,1.3678007733360538,100.65898378021411,2006,examples/1.3678007733360538_100.65898378021411
Oil palm plantation,Plantation,-0.6633849219450799,102.6833198028643,2005,examples/-0.6633849219450799_102.6833198028643
Small-scale mixed plantation,Smallholder agriculture,2.007627788630188,100.51703363231806,2010,examples/2.007627788630188_100.51703363231806
Oil palm plantation,Plantation,-1.2472431352712927,101.56635178249607,2001,examples/-1.2472431352712927_101.56635178249607
Small-scale mixed plantation,Smallholder agriculture,0.6017638030560312,111.760817472392,2015,examples/0.6017638030560312_111.760817472392
Grassland shrubland,Grassland shrubland,0.38513682108440506,109.07030050759623,2014,examples/0.38513682108440506_109.07030050759623
Grassland shrubland,Grassland shrubland,-1.9812776811513368,102.05471461178142,2013,examples/-1.9812776811513368_102.05471461178142
Oil palm plantation,Plantation,-0.6398530811159132,102.64610084284814,2008,examples/-0.6398530811159132_102.64610084284814
Oil palm plantation,Plantation,-2.4855591586451897,139.92486410621288,2013,examples/-2.4855591586451897_139.92486410621288
Small-scale oil palm plantation,Smallholder agriculture,-0.6893685471338891,102.71919559551228,2004,examples/-0.6893685471338891_102.71919559551228
Small-scale oil palm plantation,Smallholder agriculture,-3.06405938884118,107.93600792687052,2010,examples/-3.06405938884118_107.93600792687052
Other large-scale plantations,Plantation,0.00029673133911421875,111.55531656683908,2012,examples/0.00029673133911421875_111.55531656683908
Oil palm plantation,Plantation,-1.1238726351999508,110.31839770044027,2008,examples/-1.1238726351999508_110.31839770044027
Timber plantation,Plantation,0.441839801049584,102.3212655283796,2006,examples/0.441839801049584_102.3212655283796
Oil palm plantation,Plantation,-0.4046434105978151,102.336199081113,2007,examples/-0.4046434105978151_102.336199081113
Small-scale agriculture,Smallholder agriculture,-1.5023453033632457,100.71658728072245,2002,examples/-1.5023453033632457_100.71658728072245
Fish pond,Other,2.7679607165494704,117.62488233353668,2004,examples/2.7679607165494704_117.62488233353668
Small-scale agriculture,Smallholder agriculture,1.7514685253950235,98.695518982113,2014,examples/1.7514685253950235_98.695518982113
Timber plantation,Plantation,0.4801465816475686,102.20524363603701,2008,examples/0.4801465816475686_102.20524363603701
Small-scale agriculture,Smallholder agriculture,2.2271809056691074,101.05100078590895,2014,examples/2.2271809056691074_101.05100078590895
Small-scale agriculture,Smallholder agriculture,2.057868022594291,101.16338270818315,2012,examples/2.057868022594291_101.16338270818315
Logging,Other,-2.640422314654581,134.30424351980048,2013,examples/-2.640422314654581_134.30424351980048
Oil palm plantation,Plantation,0.911290329394788,99.03100691295292,2014,examples/0.911290329394788_99.03100691295292
Secondary forest,Other,-3.5050869826521085,116.05932535204036,2012,examples/-3.5050869826521085_116.05932535204036
Oil palm plantation,Plantation,-1.2832760968005343,110.72159473610328,2015,examples/-1.2832760968005343_110.72159473610328
Oil palm plantation,Plantation,1.5046131669355745,109.77056025561322,2005,examples/1.5046131669355745_109.77056025561322
Grassland shrubland,Grassland shrubland,-3.2550456494157487,112.71547440130944,2016,examples/-3.2550456494157487_112.71547440130944
Small-scale mixed plantation,Smallholder agriculture,1.0657939611967544,101.11418871743652,2012,examples/1.0657939611967544_101.11418871743652
Small-scale agriculture,Smallholder agriculture,0.17376275867133642,99.52290591417734,2004,examples/0.17376275867133642_99.52290591417734
Mining,Other,0.9365098443922382,128.01878800002504,2008,examples/0.9365098443922382_128.01878800002504
Small-scale mixed plantation,Smallholder agriculture,-0.5569896666750045,102.03606566467305,2016,examples/-0.5569896666750045_102.03606566467305
Oil palm plantation,Plantation,2.133896422188712,117.28324912655222,2009,examples/2.133896422188712_117.28324912655222
Small-scale agriculture,Smallholder agriculture,-1.8207082352189168,104.1240203483637,2011,examples/-1.8207082352189168_104.1240203483637
Small-scale oil palm plantation,Smallholder agriculture,0.7207847577160367,108.99493764285131,2012,examples/0.7207847577160367_108.99493764285131
Oil palm plantation,Plantation,-1.8432559681758875,114.9696509460977,2002,examples/-1.8432559681758875_114.9696509460977
Oil palm plantation,Plantation,-1.9355952790772584,110.56670295692734,2010,examples/-1.9355952790772584_110.56670295692734
Oil palm plantation,Plantation,2.5142111276702725,100.29290582342094,2006,examples/2.5142111276702725_100.29290582342094
Oil palm plantation,Plantation,-1.7486044576295423,104.03592494593936,2013,examples/-1.7486044576295423_104.03592494593936
Small-scale agriculture,Smallholder agriculture,-5.57339655088624,104.49697478071228,2002,examples/-5.57339655088624_104.49697478071228
Small-scale oil palm plantation,Smallholder agriculture,-0.2396033470436313,101.78084955935827,2010,examples/-0.2396033470436313_101.78084955935827
Oil palm plantation,Plantation,-0.5089309785269954,102.66944456726529,2008,examples/-0.5089309785269954_102.66944456726529
Grassland shrubland,Grassland shrubland,-0.8027059777249008,100.94698652792972,2013,examples/-0.8027059777249008_100.94698652792972
Small-scale agriculture,Smallholder agriculture,-2.2343677773687807,119.3054646296592,2012,examples/-2.2343677773687807_119.3054646296592
Mining,Other,-1.91899687287695,115.8753206534332,2011,examples/-1.91899687287695_115.8753206534332
Other large-scale plantations,Plantation,-2.0778287511925986,115.01757315130371,2016,examples/-2.0778287511925986_115.01757315130371
Oil palm plantation,Plantation,-2.1653523330905142,100.86446484715906,2005,examples/-2.1653523330905142_100.86446484715906
Oil palm plantation,Plantation,1.2232562863227183,100.70221730120872,2014,examples/1.2232562863227183_100.70221730120872
Oil palm plantation,Plantation,1.4530881459667528,109.77225629589066,2007,examples/1.4530881459667528_109.77225629589066
Mining,Other,2.3112726406646438,117.54534632327612,2008,examples/2.3112726406646438_117.54534632327612
Oil palm plantation,Plantation,-2.232911560112264,111.74208682132988,2007,examples/-2.232911560112264_111.74208682132988
Small-scale agriculture,Smallholder agriculture,3.288105534235772,97.85425499228508,2010,examples/3.288105534235772_97.85425499228508
Small-scale agriculture,Smallholder agriculture,0.06358658494723192,111.53042128928374,2007,examples/0.06358658494723192_111.53042128928374
Other large-scale plantations,Plantation,0.1560989585824027,102.33444522746308,2004,examples/0.1560989585824027_102.33444522746308
Grassland shrubland,Grassland shrubland,-0.3326517390611736,109.5238142226962,2014,examples/-0.3326517390611736_109.5238142226962
Grassland shrubland,Grassland shrubland,-0.8372156550239703,102.90613856648909,2016,examples/-0.8372156550239703_102.90613856648909
Small-scale mixed plantation,Smallholder agriculture,-1.6649320842430029,101.77347449348831,2010,examples/-1.6649320842430029_101.77347449348831
Small-scale oil palm plantation,Smallholder agriculture,0.9427296138578259,100.67845661118251,2007,examples/0.9427296138578259_100.67845661118251
Small-scale agriculture,Smallholder agriculture,-0.9887176086262546,101.34145504514532,2003,examples/-0.9887176086262546_101.34145504514532
Grassland shrubland,Grassland shrubland,-1.792135917576434,114.92918984001841,2016,examples/-1.792135917576434_114.92918984001841
Small-scale mixed plantation,Smallholder agriculture,-0.3891832434754725,102.29804042473098,2016,examples/-0.3891832434754725_102.29804042473098
Grassland shrubland,Grassland shrubland,-1.862081768510907,114.94005891159156,2015,examples/-1.862081768510907_114.94005891159156
Small-scale agriculture,Smallholder agriculture,-1.302262966095305,120.2768482373352,2011,examples/-1.302262966095305_120.2768482373352
Small-scale mixed plantation,Smallholder agriculture,-0.9342897579074916,101.32642742046563,2011,examples/-0.9342897579074916_101.32642742046563
Fish pond,Other,2.068896759145081,117.75856956032801,2005,examples/2.068896759145081_117.75856956032801
Timber plantation,Plantation,-1.5024571190331713,103.14588073779356,2006,examples/-1.5024571190331713_103.14588073779356
Timber plantation,Plantation,-0.016063895172671802,101.552037277297,2011,examples/-0.016063895172671802_101.552037277297
Small-scale agriculture,Smallholder agriculture,-0.9274204542903188,100.60434987793448,2016,examples/-0.9274204542903188_100.60434987793448
Timber plantation,Plantation,1.4666810686726552,101.40197255019017,2008,examples/1.4666810686726552_101.40197255019017
Small-scale agriculture,Smallholder agriculture,4.257442471594846,117.09996823839728,2008,examples/4.257442471594846_117.09996823839728
Oil palm plantation,Plantation,0.14588587251101298,102.34389027439705,2005,examples/0.14588587251101298_102.34389027439705
Timber plantation,Plantation,-1.3568107397332492,110.66983788920106,2008,examples/-1.3568107397332492_110.66983788920106
Small-scale oil palm plantation,Smallholder agriculture,4.0290993360681275,117.02706519421831,2005,examples/4.0290993360681275_117.02706519421831
Other large-scale plantations,Plantation,-1.3917177124316191,113.185181172221,2007,examples/-1.3917177124316191_113.185181172221
Timber plantation,Plantation,0.8897960435009524,101.77744203859244,2009,examples/0.8897960435009524_101.77744203859244
Oil palm plantation,Plantation,-2.138934687396751,100.85669571462887,2004,examples/-2.138934687396751_100.85669571462887
Oil palm plantation,Plantation,1.097333286626024,109.36999992759277,2013,examples/1.097333286626024_109.36999992759277
Oil palm plantation,Plantation,-1.504125574042344,113.18795087350306,2014,examples/-1.504125574042344_113.18795087350306
